project_id,year,recipient_condensed,flow_class,usd_defl_2014,usd_current,recipient_iso3,recipient_region
31652,2006,"Congo, Dem. Rep.",ODA-like,"5,518,233","3,000,000",COD,Africa
31659,2001,"Congo, Dem. Rep.",ODA-like,"30,213,519","13,289,485",COD,Africa
31682,2008,"Congo, Dem. Rep.",ODA-like,"821,264","595,588",COD,Africa
31719,2008,Cameroon,ODA-like,,,CMR,Africa
31728,2006,Benin,Vague (Official Finance),"10,553,332","5,737,343",BEN,Africa
31740,2011,Angola,OOF-like,"3,329,961,977","3,000,000,000",AGO,Africa
31742,2007,Angola,OOF-like,"3,255,063,785","2,000,000,000",AGO,Africa
31777,2014,Kenya,OOF-like,"1,600,000,000","1,600,000,000",KEN,Africa
31785,2011,Algeria,ODA-like,,,DZA,Africa
31796,2011,Angola,ODA-like,"343,572","309,528",AGO,Africa
31798,2007,Angola,ODA-like,,,AGO,Africa
31799,2006,Angola,ODA-like,"367,882","200,000",AGO,Africa
31819,2010,Cameroon,ODA-like,,,CMR,Africa
31833,2011,Cameroon,OOF-like,,,CMR,Africa
31835,2008,Cameroon,ODA-like,,,CMR,Africa
31837,2006,Cameroon,ODA-like,,,CMR,Africa
31867,2001,Cameroon,ODA-like,"55,758,702","24,525,592",CMR,Africa
31868,2009,Cameroon,OOF-like,"3,357,279","2,473,865",CMR,Africa
31869,2011,Cameroon,ODA-like,,,CMR,Africa
31875,2008,Cameroon,ODA-like,,,CMR,Africa
31877,2014,Cameroon,ODA-like,,,CMR,Africa
31880,2014,Cameroon,ODA-like,,,CMR,Africa
31882,2013,Cameroon,ODA-like,,,CMR,Africa
31883,2012,Cameroon,ODA-like,,,CMR,Africa
31885,2011,Cameroon,ODA-like,,,CMR,Africa
31886,2008,Cameroon,ODA-like,,,CMR,Africa
31887,2009,Cameroon,ODA-like,"397,311","292,765",CMR,Africa
31888,2009,Cameroon,ODA-like,"59,983,766","44,200,000",CMR,Africa
31990,2011,"Congo, Rep.",ODA-like,,,COG,Africa
32002,2011,"Congo, Rep.",ODA-like,,,COG,Africa
32011,2010,"Congo, Rep.",ODA-like,,,COG,Africa
32012,2011,"Congo, Rep.",ODA-like,,,COG,Africa
32013,2011,"Congo, Rep.",ODA-like,,,COG,Africa
32326,2005,Equatorial Guinea,ODA-like,,,GNQ,Africa
32329,2007,Equatorial Guinea,ODA-like,"213,937","131,449",GNQ,Africa
32333,2007,Equatorial Guinea,ODA-like,,,GNQ,Africa
32338,2007,Equatorial Guinea,ODA-like,,,GNQ,Africa
32344,2013,Ghana,ODA-like,,,GHA,Africa
32345,2011,Ghana,ODA-like,"149,454","134,644",GHA,Africa
32346,2007,Ghana,ODA-like,,,GHA,Africa
32369,2004,Equatorial Guinea,ODA-like,,,GNQ,Africa
32371,2006,Equatorial Guinea,ODA-like,,,GNQ,Africa
32393,2006,Equatorial Guinea,OOF-like,,,GNQ,Africa
32412,2004,Ghana,ODA-like,"44,817,188","21,747,533",GHA,Africa
32423,2011,Guinea-Bissau,ODA-like,,,GNB,Africa
32425,2010,Guinea-Bissau,ODA-like,"1,300,375","1,033,932",GNB,Africa
32429,2006,Guinea-Bissau,ODA-like,,,GNB,Africa
32434,2009,Guinea-Bissau,Vague (Official Finance),,,GNB,Africa
32438,2009,Kenya,ODA-like,,,KEN,Africa
32439,2009,Equatorial Guinea,ODA-like,,,GNQ,Africa
32440,2008,Equatorial Guinea,ODA-like,"198,443","143,913",GNQ,Africa
32448,2010,Equatorial Guinea,ODA-like,,,GNQ,Africa
32490,2007,Equatorial Guinea,ODA-like,,,GNQ,Africa
32496,2008,Equatorial Guinea,ODA-like,,,GNQ,Africa
32508,2001,Equatorial Guinea,ODA-like,,,GNQ,Africa
32516,2012,Morocco,ODA-like,,,MAR,Africa
32547,2009,South Africa,OOF-like,"1,357,098,788","1,000,000,000",ZAF,Africa
32557,2009,Tunisia,ODA-like,,,TUN,Africa
32582,2006,Tunisia,ODA-like,,,TUN,Africa
32586,2013,South Sudan,ODA-like,,,SSD,Africa
32587,2011,Mauritania,Vague (Official Finance),,,MRT,Africa
32588,2013,Mauritania,ODA-like,,,MRT,Africa
32590,2012,Mauritania,ODA-like,,,MRT,Africa
32592,2012,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
32593,2012,Sudan,ODA-like,,,SDN,Africa
32594,2012,Djibouti,ODA-like,,,DJI,Africa
32613,2006,Central African Rep.,ODA-like,,,CAF,Africa
32620,2006,Sudan,ODA-like,,,SDN,Africa
32622,2006,Cote D'Ivoire,ODA-like,"230,692","125,416",CIV,Africa
32624,2009,Tunisia,ODA-like,"3,973,111","2,927,651",TUN,Africa
32627,2009,Zambia,ODA-like,,,ZMB,Africa
32636,2011,Mauritania,ODA-like,,,MRT,Africa
32642,2011,Seychelles,ODA-like,,,SYC,Africa
32646,2006,Zambia,ODA-like,,,ZMB,Africa
32647,2011,Sierra Leone,ODA-like,,,SLE,Africa
32649,2010,Mauritania,ODA-like,,,MRT,Africa
32652,2013,Niger,ODA-like,,,NER,Africa
32656,2010,Chad,ODA-like,,,TCD,Africa
32660,2009,Niger,ODA-like,"114,962,998","84,712,328",NER,Africa
32661,2013,Niger,ODA-like,"147,694","145,261",NER,Africa
32662,2008,Mauritania,ODA-like,,,MRT,Africa
32664,2010,Mauritania,ODA-like,,,MRT,Africa
32666,2010,Madagascar,ODA-like,,,MDG,Africa
32673,2012,Niger,ODA-like,,,NER,Africa
32675,2012,Niger,ODA-like,"303,899","286,958",NER,Africa
32724,2011,Niger,ODA-like,,,NER,Africa
32756,2011,Niger,ODA-like,,,NER,Africa
32761,2010,Niger,ODA-like,"1,857,678","1,477,046",NER,Africa
32762,2010,Niger,ODA-like,,,NER,Africa
32765,2010,Niger,ODA-like,,,NER,Africa
32766,2008,Central African Rep.,ODA-like,,,CAF,Africa
32777,2010,Niger,ODA-like,,,NER,Africa
32789,2009,Niger,ODA-like,,,NER,Africa
32796,2008,Niger,ODA-like,,,NER,Africa
32814,2006,Niger,ODA-like,,,NER,Africa
32829,2006,Niger,ODA-like,"461,385","250,833",NER,Africa
32832,2007,Niger,ODA-like,,,NER,Africa
32849,2006,Niger,ODA-like,"346,038","188,125",NER,Africa
32853,2006,Angola,ODA-like,,,AGO,Africa
32854,2004,Niger,ODA-like,"124,492","60,410",NER,Africa
32860,2004,Niger,ODA-like,,,NER,Africa
32865,2004,Niger,ODA-like,,,NER,Africa
32875,2011,Senegal,ODA-like,,,SEN,Africa
32884,2010,Senegal,ODA-like,,,SEN,Africa
32889,2008,Madagascar,ODA-like,,,MDG,Africa
32890,2008,Morocco,ODA-like,,,MAR,Africa
32891,2009,Equatorial Guinea,ODA-like,,,GNQ,Africa
32950,2007,Tanzania,ODA-like,,,TZA,Africa
32963,2006,Tanzania,ODA-like,"18,394,110","10,000,000",TZA,Africa
32965,2007,Tanzania,ODA-like,,,TZA,Africa
32967,2009,Burundi,ODA-like,,,BDI,Africa
32968,2008,Tanzania,ODA-like,,,TZA,Africa
32969,2008,Seychelles,ODA-like,"4,826,196","3,500,000",SYC,Africa
32972,2009,Central African Rep.,ODA-like,,,CAF,Africa
32979,2009,Namibia,ODA-like,,,NAM,Africa
32980,2009,Mauritania,ODA-like,,,MRT,Africa
32987,2008,Tanzania,ODA-like,,,TZA,Africa
32989,2008,Tanzania,ODA-like,,,TZA,Africa
32991,2007,Tanzania,ODA-like,,,TZA,Africa
33031,2009,Tanzania,ODA-like,,,TZA,Africa
33036,2009,Tanzania,ODA-like,"198,656","146,383",TZA,Africa
33040,2009,Equatorial Guinea,ODA-like,,,GNQ,Africa
33041,2009,Tunisia,ODA-like,,,TUN,Africa
33050,2011,Tanzania,ODA-like,,,TZA,Africa
33052,2011,Tanzania,ODA-like,"26,366,130","23,753,542",TZA,Africa
33053,2011,Tanzania,ODA-like,,,TZA,Africa
33579,2012,Zambia,ODA-like,"13,691,207","12,927,997",ZMB,Africa
33647,2013,Sao Tome & Principe,Vague (Official Finance),,,STP,Africa
33650,2013,Sao Tome & Principe,Vague (Official Finance),,,STP,Africa
33653,2013,Sao Tome & Principe,Vague (Official Finance),,,STP,Africa
33655,2013,Sao Tome & Principe,ODA-like,,,STP,Africa
33663,2011,Cote D'Ivoire,ODA-like,"127,315,546","114,700,000",CIV,Africa
33669,2012,Cote D'Ivoire,ODA-like,"2,118,070,870","2,000,000,000",CIV,Africa
33736,2013,Tanzania,Vague (Official Finance),"78,770,279","77,472,357",TZA,Africa
33786,2013,South Sudan,OOF-like,"43,720,395","43,000,000",SSD,Africa
33851,2008,Kenya,ODA-like,,,KEN,Africa
33857,2012,Chad,ODA-like,,,TCD,Africa
33858,2012,Cape Verde,ODA-like,,,CPV,Africa
33859,2012,Zambia,ODA-like,,,ZMB,Africa
33863,2010,Mozambique,ODA-like,,,MOZ,Africa
33865,2001,Ethiopia,ODA-like,,,ETH,Africa
33903,2005,Mozambique,ODA-like,"70,469,987","35,878,526",MOZ,Africa
33904,2009,Mozambique,Vague (Official Finance),"67,854,939","50,000,000",MOZ,Africa
33905,2012,Mozambique,OOF-like,"63,542,126","60,000,000",MOZ,Africa
34030,2007,Angola,OOF-like,"813,765,946","500,000,000",AGO,Africa
34144,2009,Benin,ODA-like,"17,244,450","12,706,849",BEN,Africa
34151,2011,Central African Rep.,ODA-like,"10,585,509","9,536,603",CAF,Africa
34153,2011,Chad,ODA-like,,,TCD,Africa
34154,2014,Mauritania,ODA-like,"19,901,006","19,901,006",MRT,Africa
34155,2013,Mauritius,ODA-like,"6,375,044","6,270,000",MUS,Africa
34156,2013,Mauritius,ODA-like,"12,750,087","12,540,000",MUS,Africa
34166,2009,Zambia,ODA-like,,,ZMB,Africa
34168,2009,Central African Rep.,ODA-like,,,CAF,Africa
34169,2008,Benin,ODA-like,,,BEN,Africa
34170,2009,Equatorial Guinea,ODA-like,,,GNQ,Africa
34171,2008,Ethiopia,ODA-like,,,ETH,Africa
34173,2008,Guinea-Bissau,ODA-like,,,GNB,Africa
34174,2013,Kenya,ODA-like,,,KEN,Africa
34175,2009,Madagascar,ODA-like,,,MDG,Africa
34176,2009,Rwanda,ODA-like,,,RWA,Africa
34177,2008,Gabon,ODA-like,,,GAB,Africa
34178,2009,Sudan,ODA-like,,,SDN,Africa
34179,2007,Angola,ODA-like,,,AGO,Africa
34181,2000,Central African Rep.,ODA-like,,,CAF,Africa
34182,2008,Chad,ODA-like,,,TCD,Africa
34183,2008,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
34184,2007,Seychelles,ODA-like,,,SYC,Africa
34447,2010,Ethiopia,OOF-like,"528,233,197","420,000,000",ETH,Africa
34486,2005,Angola,OOF-like,,,AGO,Africa
34537,2004,Mozambique,Vague (Official Finance),,,MOZ,Africa
34538,2007,Mozambique,ODA-like,"488,260","300,000",MOZ,Africa
34539,2008,Mozambique,ODA-like,,,MOZ,Africa
34562,2008,Ethiopia,ODA-like,"595,329","431,738",ETH,Africa
34567,2009,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
34571,2003,Ghana,ODA-like,"2,643,953","1,200,000",GHA,Africa
34574,2003,Ghana,ODA-like,"145,417,388","66,000,000",GHA,Africa
34589,2002,Angola,ODA-like,"33,902,643","15,000,000",AGO,Africa
34591,2005,Ghana,Vague (Official Finance),"147,309,539","75,000,000",GHA,Africa
34594,2002,Angola,ODA-like,"56,504,406","25,000,000",AGO,Africa
34598,2008,Ghana,ODA-like,"1,847,744","1,340,000",GHA,Africa
34640,2009,Ghana,ODA-like,"134,352,780","99,000,000",GHA,Africa
34652,2010,Nigeria,OOF-like,"23,141,644,818","18,400,000,000",NGA,Africa
34655,2005,Ethiopia,ODA-like,"45,175","23,000",ETH,Africa
34705,2006,Ethiopia,ODA-like,"2,306,923","1,254,164",ETH,Africa
34706,2008,Ethiopia,ODA-like,,,ETH,Africa
34710,2007,Ghana,ODA-like,,,GHA,Africa
34717,2000,Zambia,ODA-like,"280,302","120,795",ZMB,Africa
34718,2000,Zambia,ODA-like,"8,409,061","3,623,843",ZMB,Africa
34719,2006,Zambia,ODA-like,"367,882","200,000",ZMB,Africa
34728,2007,Angola,ODA-like,"374,332,335","230,000,000",AGO,Africa
34729,2007,Nigeria,Vague (Official Finance),"162,753,189","100,000,000",NGA,Africa
34749,2007,Angola,ODA-like,"10,696,845","6,572,433",AGO,Africa
34750,2007,Angola,ODA-like,"4,882,596","3,000,000",AGO,Africa
34751,2007,Angola,Vague (Official Finance),"48,825,957","30,000,000",AGO,Africa
34752,2008,Angola,Vague (Official Finance),"186,153,268","135,000,000",AGO,Africa
34764,2013,Ethiopia,ODA-like,,,ETH,Africa
34772,2004,Angola,OOF-like,"28,522,355","13,840,468",AGO,Africa
34773,2005,Angola,OOF-like,"89,490,908","45,562,685",AGO,Africa
34774,2005,Angola,OOF-like,,,AGO,Africa
34776,2005,Angola,OOF-like,"115,763,121","58,938,709",AGO,Africa
34777,2005,Angola,OOF-like,"15,670,390","7,978,297",AGO,Africa
34778,2005,Angola,OOF-like,"28,112,589","14,313,019",AGO,Africa
34779,2005,Angola,OOF-like,"90,006,730","45,825,307",AGO,Africa
34781,2008,Gabon,ODA-like,,,GAB,Africa
34783,2005,Angola,OOF-like,"14,154,007","7,206,258",AGO,Africa
34784,2005,Angola,OOF-like,"187,193,105","95,306,000",AGO,Africa
34785,2005,Angola,OOF-like,"63,007,479","32,079,124",AGO,Africa
34786,2005,Angola,OOF-like,"43,933,774","22,368,090",AGO,Africa
34787,2004,Angola,OOF-like,"82,552,080","40,058,383",AGO,Africa
34788,2005,Angola,OOF-like,"28,664,809","14,594,172",AGO,Africa
34789,2005,Angola,OOF-like,"75,359,044","38,367,701",AGO,Africa
34794,2006,Angola,OOF-like,"17,714,817","9,630,701",AGO,Africa
34796,2005,Angola,OOF-like,"51,591,628","26,266,949",AGO,Africa
34798,2005,Angola,OOF-like,"71,630,848","36,469,557",AGO,Africa
34813,2009,Comoros,ODA-like,,,COM,Africa
34824,2007,Angola,OOF-like,"23,138,620","14,216,999",AGO,Africa
34826,2007,Angola,OOF-like,"17,349,262","10,659,860",AGO,Africa
34827,2007,Angola,OOF-like,"37,276,193","22,903,510",AGO,Africa
34828,2007,Angola,OOF-like,"15,916,467","9,779,512",AGO,Africa
34829,2007,Angola,OOF-like,"10,606,864","6,517,147",AGO,Africa
34830,2007,Angola,OOF-like,"123,558,518","75,917,724",AGO,Africa
34832,2007,Angola,OOF-like,"17,699,409","10,875,000",AGO,Africa
34833,2007,Angola,OOF-like,"65,101,276","40,000,000",AGO,Africa
34834,2007,Angola,OOF-like,"97,651,914","60,000,000",AGO,Africa
34836,2005,Angola,OOF-like,"8,603,957","4,380,550",AGO,Africa
34837,2006,Uganda,ODA-like,,,UGA,Africa
34841,2005,Angola,OOF-like,"21,231,011","10,809,387",AGO,Africa
34842,2005,Angola,OOF-like,"18,195,407","9,263,864",AGO,Africa
34843,2005,Angola,OOF-like,"84,957,121","43,254,389",AGO,Africa
34844,2005,Angola,OOF-like,"71,730,532","36,520,309",AGO,Africa
34846,2005,Angola,OOF-like,"32,751,732","16,674,955",AGO,Africa
34845,2005,Angola,OOF-like,"7,077,004","3,603,129",AGO,Africa
34847,2005,Angola,OOF-like,"57,974,321","29,516,582",AGO,Africa
34849,2005,Angola,OOF-like,"87,787,487","44,695,419",AGO,Africa
34850,2005,Angola,OOF-like,"43,945,435","22,374,027",AGO,Africa
34851,2005,Angola,OOF-like,,,AGO,Africa
34852,2005,Angola,OOF-like,"131,410,322","66,905,200",AGO,Africa
34853,2005,Angola,OOF-like,"415,774,496","211,684,101",AGO,Africa
34868,2007,Angola,OOF-like,"234,146,324","143,865,890",AGO,Africa
34871,2007,Angola,OOF-like,"135,538,903","83,278,800",AGO,Africa
34873,2007,Angola,OOF-like,"777,075,810","477,456,579",AGO,Africa
34874,2007,Angola,OOF-like,"260,405,103","160,000,000",AGO,Africa
34875,2007,Angola,OOF-like,"118,860,856","73,031,353",AGO,Africa
34876,2007,Angola,OOF-like,"184,157,801","113,151,578",AGO,Africa
34877,2007,Angola,OOF-like,"136,867,295","84,095,000",AGO,Africa
34878,2007,Angola,OOF-like,"92,769,318","57,000,000",AGO,Africa
34879,2007,Angola,OOF-like,"100,858,477","61,970,200",AGO,Africa
34880,2008,Angola,OOF-like,"606,721,761","440,000,000",AGO,Africa
34881,2006,Angola,OOF-like,"171,492,777","93,232,441",AGO,Africa
34883,2006,Angola,OOF-like,"123,816,526","67,313,138",AGO,Africa
34884,2005,Angola,OOF-like,"95,103,038","48,420,000",AGO,Africa
34885,2005,Angola,OOF-like,"80,666,703","41,070,000",AGO,Africa
34887,2006,Angola,OOF-like,"180,482,133","98,119,525",AGO,Africa
34888,2006,Angola,OOF-like,"179,981,225","97,847,205",AGO,Africa
34890,2006,Angola,OOF-like,"130,378,884","70,880,779",AGO,Africa
34898,2007,Angola,OOF-like,"79,108,242","48,606,262",AGO,Africa
34900,2009,Ethiopia,ODA-like,,,ETH,Africa
34901,2008,Liberia,ODA-like,,,LBR,Africa
34914,2009,Sudan,ODA-like,,,SDN,Africa
34915,2006,"Congo, Rep.",ODA-like,,,COG,Africa
34916,2012,Nigeria,ODA-like,,,NGA,Africa
34917,2006,Angola,OOF-like,"136,725,783","74,331,285",AGO,Africa
34918,2006,Angola,OOF-like,"124,996,725","67,954,756",AGO,Africa
34919,2006,Angola,OOF-like,"138,462,319","75,275,357",AGO,Africa
34921,2006,Angola,OOF-like,"52,398,059","28,486,325",AGO,Africa
34923,2007,Angola,OOF-like,"48,584,016","29,851,345",AGO,Africa
34924,2006,Angola,OOF-like,"93,253,053","50,697,236",AGO,Africa
34925,2006,Angola,OOF-like,,,AGO,Africa
34926,2007,Chad,ODA-like,,,TCD,Africa
34927,2011,Botswana,ODA-like,"22,725","20,473",BWA,Africa
34933,2013,Zimbabwe,ODA-like,,,ZWE,Africa
34934,2013,Angola,ODA-like,,,AGO,Africa
34935,2009,Eritrea,ODA-like,,,ERI,Africa
34936,2012,Cape Verde,ODA-like,,,CPV,Africa
34937,2013,Djibouti,ODA-like,,,DJI,Africa
34938,2012,Guinea-Bissau,ODA-like,,,GNB,Africa
34940,2009,Ethiopia,OOF-like,"1,407,311,443","1,040,000,000",ETH,Africa
35001,2000,Guinea,ODA-like,,,GIN,Africa
35002,2002,Guinea,ODA-like,,,GIN,Africa
35003,2004,Guinea,ODA-like,,,GIN,Africa
35004,2008,Guinea,ODA-like,,,GIN,Africa
35007,2012,Guinea,ODA-like,,,GIN,Africa
35008,2013,Ghana,ODA-like,,,GHA,Africa
35010,2012,Central African Rep.,ODA-like,,,CAF,Africa
35012,2013,Togo,ODA-like,,,TGO,Africa
35021,2013,Malawi,ODA-like,"418,523","411,627",MWI,Africa
35022,2014,Mali,ODA-like,,,MLI,Africa
35023,2013,Sierra Leone,ODA-like,,,SLE,Africa
35024,2013,Sudan,ODA-like,,,SDN,Africa
35025,2013,Tanzania,ODA-like,,,TZA,Africa
35026,2013,Tanzania,ODA-like,,,TZA,Africa
35037,2013,Uganda,ODA-like,,,UGA,Africa
35038,2013,Chad,ODA-like,,,TCD,Africa
35062,2010,Ghana,ODA-like,,,GHA,Africa
35064,2005,Cape Verde,Vague (Official Finance),"9,587,753","4,881,432",CPV,Africa
35069,2003,Cape Verde,ODA-like,,,CPV,Africa
35070,2001,Cape Verde,Vague (Official Finance),,,CPV,Africa
35083,2011,Zimbabwe,ODA-like,,,ZWE,Africa
35084,2007,Kenya,ODA-like,,,KEN,Africa
35087,2006,Djibouti,ODA-like,,,DJI,Africa
35142,2012,Guinea-Bissau,ODA-like,,,GNB,Africa
35169,2013,Cameroon,OOF-like,,,CMR,Africa
35172,2007,Djibouti,ODA-like,"106,968","65,724",DJI,Africa
35173,2011,Guinea,ODA-like,"515,357","464,291",GIN,Africa
35174,2008,Guinea-Bissau,ODA-like,"137,891","100,000",GNB,Africa
35176,2009,Sudan,ODA-like,,,SDN,Africa
35198,2007,Angola,ODA-like,"427,874","262,897",AGO,Africa
35199,2008,Botswana,ODA-like,,,BWA,Africa
35200,2009,Burundi,ODA-like,,,BDI,Africa
35202,2010,Equatorial Guinea,ODA-like,"185,768","147,705",GNQ,Africa
35203,2011,Togo,ODA-like,"343,572","309,528",TGO,Africa
35205,2007,Gabon,ODA-like,,,GAB,Africa
35206,2010,Gabon,ODA-like,,,GAB,Africa
35212,2007,Madagascar,ODA-like,,,MDG,Africa
35213,2008,Madagascar,ODA-like,,,MDG,Africa
35216,2009,Somalia,ODA-like,"678,549","500,000",SOM,Africa
35217,2009,Somalia,ODA-like,"198,656","146,383",SOM,Africa
35220,2007,Mali,ODA-like,"21,394","13,145",MLI,Africa
35221,2008,Mali,ODA-like,"523,987","380,000",MLI,Africa
35222,2007,Namibia,ODA-like,"224,634","138,021",NAM,Africa
35239,2011,Ghana,ODA-like,,,GHA,Africa
35241,2012,Ghana,ODA-like,"317,711","300,000",GHA,Africa
35242,2010,Ghana,ODA-like,,,GHA,Africa
35245,2014,Guinea,ODA-like,,,GIN,Africa
35246,2014,Sierra Leone,ODA-like,,,SLE,Africa
35247,2014,Sierra Leone,ODA-like,"1,627,754","1,627,754",SLE,Africa
35251,2006,Ghana,ODA-like,,,GHA,Africa
35253,2012,Lesotho,ODA-like,,,LSO,Africa
35254,2013,Namibia,ODA-like,"24,615,712","24,210,111",NAM,Africa
35255,2014,Lesotho,ODA-like,,,LSO,Africa
35258,2009,Lesotho,ODA-like,,,LSO,Africa
35259,2014,Liberia,OOF-like,,,LBR,Africa
35267,2011,Liberia,ODA-like,"1,109,987","1,000,000",LBR,Africa
35282,2008,Seychelles,ODA-like,,,SYC,Africa
35283,2009,Seychelles,ODA-like,,,SYC,Africa
35284,2010,Seychelles,ODA-like,,,SYC,Africa
35285,2012,Seychelles,ODA-like,,,SYC,Africa
35286,2014,Seychelles,ODA-like,,,SYC,Africa
35320,2012,Rwanda,ODA-like,,,RWA,Africa
35322,2014,Rwanda,ODA-like,,,RWA,Africa
35400,2011,Angola,ODA-like,,,AGO,Africa
35403,2007,Sierra Leone,ODA-like,,,SLE,Africa
35404,2005,Sierra Leone,ODA-like,,,SLE,Africa
35406,2003,Sierra Leone,ODA-like,,,SLE,Africa
35407,2011,Sierra Leone,ODA-like,,,SLE,Africa
35408,2014,Sierra Leone,ODA-like,,,SLE,Africa
35409,2014,Sierra Leone,ODA-like,,,SLE,Africa
35410,2014,Sierra Leone,ODA-like,,,SLE,Africa
35417,2008,Malawi,ODA-like,,,MWI,Africa
35420,2014,Malawi,ODA-like,"11,767,591","11,767,591",MWI,Africa
35421,2011,Djibouti,ODA-like,,,DJI,Africa
35422,2014,Djibouti,ODA-like,,,DJI,Africa
35424,2011,South Sudan,OOF-like,,,SSD,Africa
35428,2011,South Sudan,ODA-like,,,SSD,Africa
35429,2004,Equatorial Guinea,ODA-like,,,GNQ,Africa
35430,2008,Equatorial Guinea,ODA-like,,,GNQ,Africa
35431,2010,Equatorial Guinea,ODA-like,,,GNQ,Africa
35432,2014,Equatorial Guinea,ODA-like,,,GNQ,Africa
35433,2010,Sudan,Vague (Official Finance),"344,609,276","274,000,000",SDN,Africa
35436,2012,South Sudan,Vague (Official Finance),"211,807,087","200,000,000",SSD,Africa
35437,2011,Eritrea,ODA-like,,,ERI,Africa
35438,2009,Eritrea,ODA-like,,,ERI,Africa
35439,2007,Eritrea,ODA-like,"12,836","7,887",ERI,Africa
35440,2012,Mali,ODA-like,,,MLI,Africa
35442,2009,Sudan,ODA-like,,,SDN,Africa
35454,2005,Sudan,ODA-like,,,SDN,Africa
35486,2003,Sudan,ODA-like,,,SDN,Africa
35487,2001,Sudan,ODA-like,,,SDN,Africa
35492,2011,Togo,ODA-like,,,TGO,Africa
35499,2014,Libya,ODA-like,,,LBY,Africa
35500,2010,Madagascar,ODA-like,,,MDG,Africa
35501,2012,Madagascar,ODA-like,,,MDG,Africa
35502,2014,Madagascar,ODA-like,,,MDG,Africa
35534,2005,Togo,ODA-like,,,TGO,Africa
35535,2001,Togo,ODA-like,,,TGO,Africa
35579,2008,Algeria,ODA-like,,,DZA,Africa
35583,2010,Cameroon,ODA-like,"9,288,391","7,385,231",CMR,Africa
35584,2014,Mauritania,ODA-like,,,MRT,Africa
35585,2014,Tunisia,ODA-like,,,TUN,Africa
35586,2012,Mauritania,ODA-like,,,MRT,Africa
35588,2008,Mauritania,ODA-like,,,MRT,Africa
35589,2006,Mauritania,ODA-like,,,MRT,Africa
35603,2006,Tunisia,ODA-like,,,TUN,Africa
35604,2004,Tunisia,ODA-like,,,TUN,Africa
35605,2000,Tunisia,ODA-like,,,TUN,Africa
35617,2013,Uganda,ODA-like,,,UGA,Africa
35618,2014,Uganda,ODA-like,"1,627,754","1,627,754",UGA,Africa
35619,2013,Uganda,ODA-like,,,UGA,Africa
35620,2011,Uganda,ODA-like,,,UGA,Africa
35621,2009,Uganda,ODA-like,,,UGA,Africa
35622,2010,Uganda,ODA-like,"18,577","14,770",UGA,Africa
35623,2007,Uganda,ODA-like,,,UGA,Africa
35624,2005,Uganda,ODA-like,,,UGA,Africa
35625,2003,Uganda,ODA-like,,,UGA,Africa
35626,2014,Zambia,ODA-like,,,ZMB,Africa
35628,2014,Zambia,ODA-like,,,ZMB,Africa
35629,2012,Zambia,ODA-like,,,ZMB,Africa
35630,2010,Zambia,ODA-like,,,ZMB,Africa
35635,2009,Ghana,ODA-like,"40,712,964","30,000,000",GHA,Africa
35636,2009,Ghana,ODA-like,"4,885,556","3,600,000",GHA,Africa
35640,2010,Equatorial Guinea,ODA-like,"477,925,273","380,000,000",GNQ,Africa
35641,2011,Guinea-Bissau,Vague (Official Finance),,,GNB,Africa
35643,2011,Guinea-Bissau,ODA-like,,,GNB,Africa
35648,2011,Namibia,Vague (Official Finance),"64,815,599","58,393,098",NAM,Africa
35649,2011,Sierra Leone,Vague (Official Finance),"33,299,620","30,000,000",SLE,Africa
35650,2009,Zambia,ODA-like,,,ZMB,Africa
35651,2007,Zambia,ODA-like,,,ZMB,Africa
35652,2005,Zambia,ODA-like,,,ZMB,Africa
35653,2003,Zambia,ODA-like,,,ZMB,Africa
35654,2001,Zambia,ODA-like,,,ZMB,Africa
35655,2013,Zimbabwe,ODA-like,,,ZWE,Africa
35656,2002,Benin,ODA-like,,,BEN,Africa
35657,2004,Benin,ODA-like,,,BEN,Africa
35658,2006,Benin,ODA-like,,,BEN,Africa
35659,2012,Zimbabwe,ODA-like,"52,952","50,000",ZWE,Africa
35660,2008,Benin,ODA-like,,,BEN,Africa
35661,2010,Benin,ODA-like,,,BEN,Africa
35663,2005,Zimbabwe,ODA-like,,,ZWE,Africa
35664,2002,Zimbabwe,ODA-like,,,ZWE,Africa
35665,2011,Tanzania,ODA-like,,,TZA,Africa
35666,2009,Tanzania,ODA-like,,,TZA,Africa
35668,2004,Mozambique,ODA-like,,,MOZ,Africa
35669,2008,Botswana,ODA-like,,,BWA,Africa
35671,2009,Chad,ODA-like,,,TCD,Africa
35672,2011,Chad,ODA-like,,,TCD,Africa
35673,2013,Chad,ODA-like,,,TCD,Africa
35674,2007,Tanzania,ODA-like,,,TZA,Africa
35675,2010,Cape Verde,ODA-like,,,CPV,Africa
35676,2005,Tanzania,ODA-like,,,TZA,Africa
35677,2003,Tanzania,ODA-like,,,TZA,Africa
35678,2001,Tanzania,ODA-like,,,TZA,Africa
35679,2007,Tanzania,ODA-like,,,TZA,Africa
35680,2005,Tanzania,ODA-like,,,TZA,Africa
35681,2003,Tanzania,ODA-like,,,TZA,Africa
35682,2001,Tanzania,ODA-like,,,TZA,Africa
35683,2014,Tanzania,ODA-like,,,TZA,Africa
35690,2014,Comoros,ODA-like,,,COM,Africa
