project_id,year,recipient_condensed,flow_class,usd_current,recipient_iso3,recipient_region
31682,2008,"Congo, Dem. Rep.",ODA-like,595588,COD,Africa
31719,2008,Cameroon,ODA-like, ,CMR,Africa
31728,2006,Benin,Vague (Official Finance),5737343,BEN,Africa
31777,2014,Kenya,OOF-like,1600000000,KEN,Africa
31785,2011,Algeria,ODA-like, ,DZA,Africa
31796,2011,Angola,ODA-like,309528,AGO,Africa
31798,2007,Angola,ODA-like, ,AGO,Africa
31799,2006,Angola,ODA-like,200000,AGO,Africa
31819,2010,Cameroon,ODA-like, ,CMR,Africa
31833,2011,Cameroon,OOF-like, ,CMR,Africa
31835,2008,Cameroon,ODA-like, ,CMR,Africa
31837,2006,Cameroon,ODA-like, ,CMR,Africa
31867,2001,Cameroon,ODA-like,24525592,CMR,Africa
31868,2009,Cameroon,OOF-like,2473865,CMR,Africa
31869,2011,Cameroon,ODA-like, ,CMR,Africa
31875,2008,Cameroon,ODA-like, ,CMR,Africa
31877,2014,Cameroon,ODA-like, ,CMR,Africa
31880,2014,Cameroon,ODA-like, ,CMR,Africa
31882,2013,Cameroon,ODA-like, ,CMR,Africa
31883,2012,Cameroon,ODA-like, ,CMR,Africa
31885,2011,Cameroon,ODA-like, ,CMR,Africa
31886,2008,Cameroon,ODA-like, ,CMR,Africa
31887,2009,Cameroon,ODA-like,292765,CMR,Africa
31888,2009,Cameroon,ODA-like,44200000,CMR,Africa
31990,2011,"Congo, Rep.",ODA-like, ,COG,Africa
32002,2011,"Congo, Rep.",ODA-like, ,COG,Africa
32011,2010,"Congo, Rep.",ODA-like, ,COG,Africa
32012,2011,"Congo, Rep.",ODA-like, ,COG,Africa
32013,2011,"Congo, Rep.",ODA-like, ,COG,Africa
32016,2000,Cambodia,OOF-like, ,KHM,Asia
32021,2002,Cambodia,ODA-like,2295529,KHM,Asia
32026,2001,Cambodia,ODA-like,18122,KHM,Asia
32029,2001,Cambodia,ODA-like,66449,KHM,Asia
32031,2000,Cambodia,ODA-like,6039738,KHM,Asia
32033,2001,Cambodia,ODA-like,80000,KHM,Asia
32034,2000,Cambodia,ODA-like,120795,KHM,Asia
32035,2001,Cambodia,ODA-like, ,KHM,Asia
32037,2001,Cambodia,ODA-like,5436708,KHM,Asia
32038,2001,Cambodia,ODA-like,1982586,KHM,Asia
32040,2001,Cambodia,ODA-like,1933052,KHM,Asia
32041,2002,"Southeast Asia, regional",ODA-like, ,MMR; VNM; THA; LAO; KHM,Asia
32042,2002,Cambodia,ODA-like,108000,KHM,Asia
32045,2000,Cambodia,ODA-like,15000,KHM,Asia
32049,2013,Cambodia,ODA-like,30000,KHM,Asia
32050,2013,Cambodia,ODA-like, ,KHM,Asia
32053,2011,Cambodia,OOF-like,27452416,KHM,Asia
32062,2000,Cambodia,OOF-like,1207948,KHM,Asia
32065,2000,Cambodia,ODA-like,241590,KHM,Asia
32067,2003,Cambodia,ODA-like,20000,KHM,Asia
32069,2003,Cambodia,ODA-like, ,KHM,Asia
32070,2002,Cambodia,ODA-like,120817,KHM,Asia
32077,2003,Cambodia,ODA-like,24000000,KHM,Asia
32078,2000,Cambodia,ODA-like,603974,KHM,Asia
32080,2000,Cambodia,OOF-like,15500000,KHM,Asia
32081,2003,Cambodia,ODA-like,6040809,KHM,Asia
32083,2004,Cambodia,Vague (Official Finance),30204907,KHM,Asia
32086,2006,Cambodia,ODA-like, ,KHM,Asia
32087,2002,Cambodia,ODA-like,200000000,KHM,Asia
32088,2004,Cambodia,ODA-like, ,KHM,Asia
32089,2004,Cambodia,ODA-like,50000,KHM,Asia
32095,2002,Cambodia,ODA-like,9061301,KHM,Asia
32102,2005,Cambodia,OOF-like,30508950,KHM,Asia
32103,2006,Cambodia,OOF-like,200000000,KHM,Asia
32105,2007,Cambodia,ODA-like,41880000,KHM,Asia
32117,2009,Cambodia,ODA-like, ,KHM,Asia
32119,2009,Cambodia,ODA-like,74767807,KHM,Asia
32126,2007,Cambodia,ODA-like,1250000,KHM,Asia
32127,2007,Cambodia,ODA-like, ,KHM,Asia
32128,2013,Cambodia,OOF-like,242269000,KHM,Asia
32129,2013,Cambodia,OOF-like, ,KHM,Asia
32133,2013,Cambodia,ODA-like,78192000,KHM,Asia
32134,2013,Cambodia,ODA-like,10000,KHM,Asia
32135,2013,Cambodia,ODA-like,400000,KHM,Asia
32137,2013,Cambodia,ODA-like, ,KHM,Asia
32138,2013,Cambodia,ODA-like, ,KHM,Asia
32140,2013,Cambodia,ODA-like,70000,KHM,Asia
32142,2013,Cambodia,ODA-like, ,KHM,Asia
32146,2007,Cambodia,ODA-like,17745570,KHM,Asia
32147,2006,Cambodia,OOF-like,15000,KHM,Asia
32149,2009,Cambodia,ODA-like,69592394,KHM,Asia
32153,2007,Cambodia,OOF-like,51900000,KHM,Asia
32155,2012,Cambodia,OOF-like,89273400,KHM,Asia
32156,2009,Cambodia,ODA-like,7700000,KHM,Asia
32161,2009,Cambodia,ODA-like,5855301,KHM,Asia
32164,2011,Cambodia,OOF-like,68392600,KHM,Asia
32166,2006,Cambodia,ODA-like,32500000,KHM,Asia
32168,2009,Cambodia,ODA-like,92088051,KHM,Asia
32169,2011,Cambodia,ODA-like,78866635,KHM,Asia
32171,2012,Cambodia,OOF-like, ,KHM,Asia
32174,2012,Cambodia,ODA-like,403000,KHM,Asia
32176,2009,Cambodia,OOF-like,31014469,KHM,Asia
32180,2009,Cambodia,ODA-like,15228192,KHM,Asia
32187,2010,Cambodia,ODA-like,49911971,KHM,Asia
32189,2012,Cambodia,OOF-like,113441875,KHM,Asia
32190,2010,Cambodia,ODA-like,10000,KHM,Asia
32191,2012,Cambodia,ODA-like,2558125,KHM,Asia
32192,2010,Cambodia,Vague (Official Finance),540000000,KHM,Asia
32195,2010,Cambodia,ODA-like,53563120,KHM,Asia
32198,2011,Cambodia,ODA-like,77382,KHM,Asia
32205,2010,Cambodia,OOF-like,591000000,KHM,Asia
32210,2011,Cambodia,ODA-like, ,KHM,Asia
32211,2012,Cambodia,ODA-like, ,KHM,Asia
32212,2011,Cambodia,OOF-like,1548,KHM,Asia
32216,2011,Cambodia,ODA-like,50883600,KHM,Asia
32217,2010,Cambodia,ODA-like,200000000,KHM,Asia
32232,2012,Cambodia,OOF-like,24000000,KHM,Asia
32239,2007,Cambodia,OOF-like,71512717,KHM,Asia
32241,2011,Cambodia,ODA-like,7738188,KHM,Asia
32242,2011,Cambodia,ODA-like, ,KHM,Asia
32246,2011,Cambodia,ODA-like, ,KHM,Asia
32247,2012,Cambodia,ODA-like,465000,KHM,Asia
32248,2011,Cambodia,ODA-like,464291,KHM,Asia
32249,2011,Cambodia,ODA-like,26752000,KHM,Asia
32252,2011,Cambodia,ODA-like,64000,KHM,Asia
32326,2005,Equatorial Guinea,ODA-like, ,GNQ,Africa
32329,2007,Equatorial Guinea,ODA-like,131449,GNQ,Africa
32333,2007,Equatorial Guinea,ODA-like, ,GNQ,Africa
32338,2007,Equatorial Guinea,ODA-like, ,GNQ,Africa
32344,2013,Ghana,ODA-like, ,GHA,Africa
32345,2011,Ghana,ODA-like,134644,GHA,Africa
32346,2007,Ghana,ODA-like, ,GHA,Africa
32369,2004,Equatorial Guinea,ODA-like, ,GNQ,Africa
32371,2006,Equatorial Guinea,ODA-like, ,GNQ,Africa
32393,2006,Equatorial Guinea,OOF-like, ,GNQ,Africa
32412,2004,Ghana,ODA-like,21747533,GHA,Africa
32423,2011,Guinea-Bissau,ODA-like, ,GNB,Africa
32425,2010,Guinea-Bissau,ODA-like,1033932,GNB,Africa
32429,2006,Guinea-Bissau,ODA-like, ,GNB,Africa
32434,2009,Guinea-Bissau,Vague (Official Finance), ,GNB,Africa
32438,2009,Kenya,ODA-like, ,KEN,Africa
32439,2009,Equatorial Guinea,ODA-like, ,GNQ,Africa
32440,2008,Equatorial Guinea,ODA-like,143913,GNQ,Africa
32448,2010,Equatorial Guinea,ODA-like, ,GNQ,Africa
32454,2008,Cambodia,ODA-like,600000,KHM,Asia
32456,2008,Cambodia,ODA-like,14000,KHM,Asia
32458,2008,Cambodia,ODA-like, ,KHM,Asia
32459,2008,Cambodia,ODA-like, ,KHM,Asia
32490,2007,Equatorial Guinea,ODA-like, ,GNQ,Africa
32496,2008,Equatorial Guinea,ODA-like, ,GNQ,Africa
32508,2001,Equatorial Guinea,ODA-like, ,GNQ,Africa
32557,2009,Tunisia,ODA-like, ,TUN,Africa
32582,2006,Tunisia,ODA-like, ,TUN,Africa
32586,2013,South Sudan,ODA-like, ,SSD,Africa
32587,2011,Mauritania,Vague (Official Finance), ,MRT,Africa
32588,2013,Mauritania,ODA-like, ,MRT,Africa
32590,2012,Mauritania,ODA-like, ,MRT,Africa
32592,2012,"Congo, Dem. Rep.",ODA-like, ,COD,Africa
32593,2012,Sudan,ODA-like, ,SDN,Africa
32594,2012,Djibouti,ODA-like, ,DJI,Africa
32613,2006,Central African Rep.,ODA-like, ,CAF,Africa
32620,2006,Sudan,ODA-like, ,SDN,Africa
32622,2006,Cote D'Ivoire,ODA-like,125416,CIV,Africa
32624,2009,Tunisia,ODA-like,2927651,TUN,Africa
32627,2009,Zambia,ODA-like, ,ZMB,Africa
32636,2011,Mauritania,ODA-like, ,MRT,Africa
32642,2011,Seychelles,ODA-like, ,SYC,Africa
32646,2006,Zambia,ODA-like, ,ZMB,Africa
32647,2011,Sierra Leone,ODA-like, ,SLE,Africa
32649,2010,Mauritania,ODA-like, ,MRT,Africa
32652,2013,Niger,ODA-like, ,NER,Africa
32656,2010,Chad,ODA-like, ,TCD,Africa
32660,2009,Niger,ODA-like,84712328,NER,Africa
32661,2013,Niger,ODA-like,145261,NER,Africa
32662,2008,Mauritania,ODA-like, ,MRT,Africa
32664,2010,Mauritania,ODA-like, ,MRT,Africa
32666,2010,Madagascar,ODA-like, ,MDG,Africa
32673,2012,Niger,ODA-like, ,NER,Africa
32675,2012,Niger,ODA-like,286958,NER,Africa
32724,2011,Niger,ODA-like, ,NER,Africa
32756,2011,Niger,ODA-like, ,NER,Africa
32761,2010,Niger,ODA-like,1477046,NER,Africa
32762,2010,Niger,ODA-like, ,NER,Africa
32765,2010,Niger,ODA-like, ,NER,Africa
32766,2008,Central African Rep.,ODA-like, ,CAF,Africa
32777,2010,Niger,ODA-like, ,NER,Africa
32789,2009,Niger,ODA-like, ,NER,Africa
32796,2008,Niger,ODA-like, ,NER,Africa
32814,2006,Niger,ODA-like, ,NER,Africa
32829,2006,Niger,ODA-like,250833,NER,Africa
32832,2007,Niger,ODA-like, ,NER,Africa
32849,2006,Niger,ODA-like,188125,NER,Africa
32853,2006,Angola,ODA-like, ,AGO,Africa
32854,2004,Niger,ODA-like,60410,NER,Africa
32860,2004,Niger,ODA-like, ,NER,Africa
32865,2004,Niger,ODA-like, ,NER,Africa
32875,2011,Senegal,ODA-like, ,SEN,Africa
32884,2010,Senegal,ODA-like, ,SEN,Africa
32889,2008,Madagascar,ODA-like, ,MDG,Africa
32890,2008,Morocco,ODA-like, ,MAR,Africa
32891,2009,Equatorial Guinea,ODA-like, ,GNQ,Africa
32950,2007,Tanzania,ODA-like, ,TZA,Africa
32963,2006,Tanzania,ODA-like,10000000,TZA,Africa
32965,2007,Tanzania,ODA-like, ,TZA,Africa
32967,2009,Burundi,ODA-like, ,BDI,Africa
32968,2008,Tanzania,ODA-like, ,TZA,Africa
32969,2008,Seychelles,ODA-like,3500000,SYC,Africa
32972,2009,Central African Rep.,ODA-like, ,CAF,Africa
32979,2009,Namibia,ODA-like, ,NAM,Africa
32980,2009,Mauritania,ODA-like, ,MRT,Africa
32987,2008,Tanzania,ODA-like, ,TZA,Africa
32989,2008,Tanzania,ODA-like, ,TZA,Africa
32991,2007,Tanzania,ODA-like, ,TZA,Africa
33031,2009,Tanzania,ODA-like, ,TZA,Africa
33036,2009,Tanzania,ODA-like,146383,TZA,Africa
33040,2009,Equatorial Guinea,ODA-like, ,GNQ,Africa
33041,2009,Tunisia,ODA-like, ,TUN,Africa
33050,2011,Tanzania,ODA-like, ,TZA,Africa
33051,2007,Cambodia,ODA-like, ,KHM,Asia
33052,2011,Tanzania,ODA-like,23753542,TZA,Africa
33053,2011,Tanzania,ODA-like, ,TZA,Africa
33054,2006,Cambodia,OOF-like,400000000,KHM,Asia
33057,2007,Cambodia,OOF-like,28783664,KHM,Asia
33058,2007,Cambodia,OOF-like,43503619,KHM,Asia
33060,2013,Cambodia,ODA-like,968,KHM,Asia
33061,2013,Cambodia,ODA-like,13800000,KHM,Asia
33063,2013,Cambodia,ODA-like, ,KHM,Asia
33064,2012,Cambodia,OOF-like,56800000,KHM,Asia
33071,2009,Cambodia,ODA-like,53560000,KHM,Asia
33072,2012,Cambodia,ODA-like, ,KHM,Asia
33073,2011,Cambodia,ODA-like, ,KHM,Asia
33074,2012,Cambodia,ODA-like, ,KHM,Asia
33076,2011,Cambodia,ODA-like, ,KHM,Asia
33077,2011,Cambodia,ODA-like,1500000,KHM,Asia
33078,2013,Cambodia,ODA-like,50000,KHM,Asia
33092,2011,Cambodia,OOF-like,44922000,KHM,Asia
33096,2010,Cambodia,ODA-like, ,KHM,Asia
33097,2011,Cambodia,ODA-like, ,KHM,Asia
33098,2010,Cambodia,ODA-like,500000,KHM,Asia
33105,2008,Cambodia,ODA-like,72500,KHM,Asia
33123,2010,Cambodia,ODA-like,412000000,KHM,Asia
33134,2006,Cambodia,ODA-like, ,KHM,Asia
33138,2007,Cambodia,ODA-like, ,KHM,Asia
33158,2014,Cambodia,ODA-like,400000,KHM,Asia
33159,2006,Cambodia,ODA-like, ,KHM,Asia
33160,2005,Cambodia,ODA-like,244072,KHM,Asia
33163,2005,Cambodia,ODA-like,10100000,KHM,Asia
33164,2005,Cambodia,ODA-like, ,KHM,Asia
33165,2005,Cambodia,ODA-like, ,KHM,Asia
33184,2001,Sri Lanka,OOF-like,72000000,LKA,Asia
33186,2001,Sri Lanka,OOF-like, ,LKA,Asia
33192,2001,Sri Lanka,OOF-like,5034514,LKA,Asia
33194,2002,Sri Lanka,ODA-like,2613366,LKA,Asia
33210,2003,Sri Lanka,ODA-like,604081,LKA,Asia
33212,2003,Sri Lanka,ODA-like,6300000,LKA,Asia
33215,2006,Cambodia,ODA-like,37625,KHM,Asia
33226,2005,Sri Lanka,ODA-like,1830000,LKA,Asia
33230,2004,Sri Lanka,ODA-like,18122944,LKA,Asia
33231,2005,Sri Lanka,ODA-like, ,LKA,Asia
33234,2004,Sri Lanka,ODA-like, ,LKA,Asia
33240,2005,Sri Lanka,ODA-like, ,LKA,Asia
33243,2005,Sri Lanka,ODA-like, ,LKA,Asia
33244,2006,Sri Lanka,OOF-like,300000000,LKA,Asia
33248,2005,Sri Lanka,ODA-like,8955397,LKA,Asia
33253,2005,Sri Lanka,ODA-like,20257943,LKA,Asia
33256,2005,Sri Lanka,OOF-like,307000000,LKA,Asia
33260,2008,Sri Lanka,OOF-like,38683633,LKA,Asia
33263,2005,Sri Lanka,ODA-like, ,LKA,Asia
33271,2008,Sri Lanka,ODA-like,9231,LKA,Asia
33289,2009,Sri Lanka,ODA-like,1000000,LKA,Asia
33295,2009,Sri Lanka,ODA-like, ,LKA,Asia
33296,2009,Sri Lanka,ODA-like,2927651,LKA,Asia
33301,2009,Sri Lanka,ODA-like,1043979522,LKA,Asia
33312,2009,Sri Lanka,OOF-like, ,LKA,Asia
33329,2009,Sri Lanka,OOF-like,77000000,LKA,Asia
33340,2006,Sri Lanka,ODA-like, ,LKA,Asia
33350,2006,Sri Lanka,ODA-like, ,LKA,Asia
33357,2009,Sri Lanka,OOF-like,17825950,LKA,Asia
33364,2009,Sri Lanka,OOF-like,498047831,LKA,Asia
33368,2009,Sri Lanka,ODA-like,1113578,LKA,Asia
33369,2009,Sri Lanka,OOF-like,190000000,LKA,Asia
33374,2010,Sri Lanka,ODA-like,442226,LKA,Asia
33376,2011,Sri Lanka,OOF-like,200000000,LKA,Asia
33378,2011,Sri Lanka,ODA-like, ,LKA,Asia
33380,2012,Sri Lanka,Vague (Official Finance),104300000,LKA,Asia
33387,2011,Sri Lanka,ODA-like,1547638,LKA,Asia
33388,2013,Sri Lanka,ODA-like,161401,LKA,Asia
33389,2010,Sri Lanka,ODA-like,2524223,LKA,Asia
33396,2013,Sri Lanka,OOF-like,200000000,LKA,Asia
33402,2013,Sri Lanka,OOF-like,300000000,LKA,Asia
33407,2013,Sri Lanka,ODA-like,78200000,LKA,Asia
33409,2013,Sri Lanka,ODA-like,147000000,LKA,Asia
33410,2013,Sri Lanka,OOF-like,229500000,LKA,Asia
33414,2013,Sri Lanka,OOF-like,49000000,LKA,Asia
33437,2009,Sri Lanka,Vague (Official Finance),248200000,LKA,Asia
33452,2009,Sri Lanka,OOF-like,891000000,LKA,Asia
33454,2013,Sri Lanka,OOF-like, ,LKA,Asia
33456,2011,Sri Lanka,Vague (Official Finance),121780000,LKA,Asia
33458,2010,Sri Lanka,OOF-like,69700000,LKA,Asia
33460,2010,Sri Lanka,ODA-like, ,LKA,Asia
33463,2006,Sri Lanka,OOF-like,150000000,LKA,Asia
33483,2012,Sri Lanka,Vague (Official Finance),238897416,LKA,Asia
33486,2012,Sri Lanka,ODA-like,1500000,LKA,Asia
33488,2012,Sri Lanka,ODA-like,253200000,LKA,Asia
33495,2012,Sri Lanka,OOF-like,102700000,LKA,Asia
33655,2013,Sao Tome & Principe,ODA-like, ,STP,Africa
33663,2011,Cote D'Ivoire,ODA-like,114700000,CIV,Africa
33669,2012,Cote D'Ivoire,ODA-like,2000000000,CIV,Africa
33680,2002,Laos,ODA-like, ,LAO,Asia
33693,2002,Laos,Vague (Official Finance), ,LAO,Asia
33695,2002,Laos,ODA-like, ,LAO,Asia
33700,2002,Laos,ODA-like, ,LAO,Asia
33703,2003,Laos,OOF-like, ,LAO,Asia
33706,2002,Laos,ODA-like, ,LAO,Asia
33725,2006,Laos,Vague (Official Finance), ,LAO,Asia
33726,2012,Laos,OOF-like,7200000000,LAO,Asia
33729,2004,Laos,ODA-like,1570655,LAO,Asia
33736,2013,Tanzania,Vague (Official Finance),77472357,TZA,Africa
33755,2004,Laos,ODA-like,1208196,LAO,Asia
33762,2011,Laos,ODA-like,30000,LAO,Asia
33768,2005,Laos,ODA-like,86639,LAO,Asia
33769,2011,Laos,OOF-like,1000000000,LAO,Asia
33779,2013,Laos,ODA-like, ,LAO,Asia
33782,2013,Laos,ODA-like, ,LAO,Asia
33786,2013,South Sudan,OOF-like,43000000,SSD,Africa
33792,2009,Laos,ODA-like,40394302,LAO,Asia
33793,2009,Laos,ODA-like,44000,LAO,Asia
33794,2007,Laos,ODA-like,59355460,LAO,Asia
33800,2007,Laos,OOF-like,90000000,LAO,Asia
33801,2013,Laos,ODA-like, ,LAO,Asia
33804,2013,Laos,ODA-like, ,LAO,Asia
33807,2013,Laos,ODA-like, ,LAO,Asia
33809,2009,Laos,OOF-like,308000000,LAO,Asia
33815,2007,Laos,ODA-like,65724,LAO,Asia
33818,2007,Laos,ODA-like,50000,LAO,Asia
33822,2010,Laos,Vague (Official Finance),103000000,LAO,Asia
33824,2011,Laos,OOF-like,86925000,LAO,Asia
33828,2013,Laos,Vague (Official Finance),92237572,LAO,Asia
33841,2007,Laos,ODA-like,5257947,LAO,Asia
33844,2012,Timor-Leste,ODA-like, ,TLS,Asia
33847,2012,"Africa, regional",ODA-like, ,SDN; SSD,Africa
33850,2012,"Africa, regional",ODA-like,11089403,MLI; NER; TCD,Africa
33851,2008,Kenya,ODA-like, ,KEN,Africa
33856,2012,Myanmar,ODA-like, ,MMR,Asia
33857,2012,Chad,ODA-like, ,TCD,Africa
33858,2012,Cape Verde,ODA-like, ,CPV,Africa
33859,2012,Zambia,ODA-like, ,ZMB,Africa
33861,2011,"Africa, regional",ODA-like, ,ETH; NGA; NAM; PAK,Africa
33863,2010,Mozambique,ODA-like, ,MOZ,Africa
33865,2001,Ethiopia,ODA-like, ,ETH,Africa
33903,2005,Mozambique,ODA-like,35878526,MOZ,Africa
33904,2009,Mozambique,Vague (Official Finance),50000000,MOZ,Africa
33925,2000,Bangladesh,ODA-like,24158954,BGD,Asia
33928,2000,Bangladesh,OOF-like,74000000,BGD,Asia
33929,2000,Bangladesh,OOF-like,29110000,BGD,Asia
33932,2000,Bangladesh,OOF-like,152201409,BGD,Asia
33941,2002,Bangladesh,ODA-like,7249040,BGD,Asia
33946,2014,Bangladesh,ODA-like,87000000,BGD,Asia
33957,2001,Bangladesh,OOF-like,188100000,BGD,Asia
33960,2002,Bangladesh,OOF-like, ,BGD,Asia
34023,2006,Bangladesh,ODA-like,216000000,BGD,Asia
34039,2006,Bangladesh,OOF-like, ,BGD,Asia
34055,2006,Bangladesh,ODA-like, ,BGD,Asia
34057,2006,Bangladesh,ODA-like, ,BGD,Asia
34070,2008,Bangladesh,ODA-like,30613015,BGD,Asia
34072,2007,Bangladesh,ODA-like,1000000,BGD,Asia
34079,2000,Myanmar,ODA-like,17500746,MMR,Asia
34099,2007,Bangladesh,ODA-like, ,BGD,Asia
34105,2003,Myanmar,ODA-like,604081,MMR,Asia
34108,2008,Bangladesh,ODA-like, ,BGD,Asia
34120,2000,Myanmar,OOF-like,120794769,MMR,Asia
34128,2000,Myanmar,ODA-like,150000,MMR,Asia
34136,2005,Myanmar,ODA-like,1053493,MMR,Asia
34139,2007,Bangladesh,ODA-like,14664,BGD,Asia
34144,2009,Benin,ODA-like,12706849,BEN,Africa
34150,2002,Myanmar,ODA-like, ,MMR,Asia
34151,2011,Central African Rep.,ODA-like,9536603,CAF,Africa
34153,2011,Chad,ODA-like, ,TCD,Africa
34154,2014,Mauritania,ODA-like,19901006,MRT,Africa
34155,2013,Mauritius,ODA-like,6270000,MUS,Africa
34156,2013,Mauritius,ODA-like,12540000,MUS,Africa
34159,2009,Bangladesh,ODA-like,7319127,BGD,Asia
34161,2011,Bangladesh,ODA-like,1447041,BGD,Asia
34162,2009,Bangladesh,ODA-like, ,BGD,Asia
34163,2009,Bangladesh,ODA-like, ,BGD,Asia
34164,2006,Bangladesh,OOF-like, ,BGD,Asia
34166,2009,Zambia,ODA-like, ,ZMB,Africa
34168,2009,Central African Rep.,ODA-like, ,CAF,Africa
34169,2008,Benin,ODA-like, ,BEN,Africa
34170,2009,Equatorial Guinea,ODA-like, ,GNQ,Africa
34171,2008,Ethiopia,ODA-like, ,ETH,Africa
34173,2008,Guinea-Bissau,ODA-like, ,GNB,Africa
34174,2013,Kenya,ODA-like, ,KEN,Africa
34175,2009,Madagascar,ODA-like, ,MDG,Africa
34176,2009,Rwanda,ODA-like, ,RWA,Africa
34177,2008,Gabon,ODA-like, ,GAB,Africa
34178,2009,Sudan,ODA-like, ,SDN,Africa
34179,2007,Angola,ODA-like, ,AGO,Africa
34181,2000,Central African Rep.,ODA-like, ,CAF,Africa
34182,2008,Chad,ODA-like, ,TCD,Africa
34183,2008,"Congo, Dem. Rep.",ODA-like, ,COD,Africa
34184,2007,Seychelles,ODA-like, ,SYC,Africa
34186,2003,Myanmar,OOF-like, ,MMR,Asia
34187,2000,Viet Nam,ODA-like,21466666,VNM,Asia
34188,2000,Viet Nam,ODA-like,10733333,VNM,Asia
34192,2003,Myanmar,ODA-like,12000,MMR,Asia
34194,2003,Myanmar,ODA-like, ,MMR,Asia
34205,2003,Myanmar,ODA-like,200000000,MMR,Asia
34207,2000,Viet Nam,ODA-like,21400000,VNM,Asia
34211,2008,Myanmar,ODA-like,500000,MMR,Asia
34212,2008,Myanmar,ODA-like,500000,MMR,Asia
34214,2008,Myanmar,ODA-like,4317382,MMR,Asia
34215,2002,Myanmar,ODA-like,72000000,MMR,Asia
34217,2009,Bangladesh,ODA-like,28969105,BGD,Asia
34218,2008,Myanmar,ODA-like,250000,MMR,Asia
34225,2013,Bangladesh,OOF-like,64000000,BGD,Asia
34230,2009,Bangladesh,ODA-like,234000000,BGD,Asia
34237,2014,Bangladesh,OOF-like,224000000,BGD,Asia
34242,2005,Myanmar,ODA-like, ,MMR,Asia
34271,2006,Myanmar,Vague (Official Finance),84000000,MMR,Asia
34274,2006,Myanmar,ODA-like, ,MMR,Asia
34275,2006,Myanmar,ODA-like,62708,MMR,Asia
34278,2006,Myanmar,ODA-like,30099938,MMR,Asia
34281,2013,Myanmar,Vague (Official Finance),100000000,MMR,Asia
34282,2013,Myanmar,OOF-like,91750000,MMR,Asia
34297,2004,Bangladesh,ODA-like,100000,BGD,Asia
34298,2004,Bangladesh,ODA-like,845737,BGD,Asia
34302,2010,Bangladesh,OOF-like, ,BGD,Asia
34308,2010,Bangladesh,OOF-like,100000000,BGD,Asia
34310,2008,Myanmar,ODA-like, ,MMR,Asia
34325,2011,Bangladesh,ODA-like,92858251,BGD,Asia
34328,2002,Viet Nam,ODA-like,85500000,VNM,Asia
34331,2002,Viet Nam,OOF-like, ,VNM,Asia
34332,2002,Viet Nam,ODA-like,2416347,VNM,Asia
34339,2013,Bangladesh,OOF-like,240000000,BGD,Asia
34340,2013,Bangladesh,Vague (Official Finance),133000000,BGD,Asia
34343,2000,Nepal,ODA-like, ,NPL,Asia
34344,2000,Nepal,ODA-like,7314281,NPL,Asia
34350,2001,Nepal,ODA-like,35000000,NPL,Asia
34351,2001,Nepal,ODA-like,6580000,NPL,Asia
34352,2001,Nepal,ODA-like, ,NPL,Asia
34364,2005,Nepal,ODA-like,2860000,NPL,Asia
34369,2004,Nepal,OOF-like, ,NPL,Asia
34384,2007,Nepal,ODA-like,1300000,NPL,Asia
34386,2007,Nepal,ODA-like,18000,NPL,Asia
34387,2007,Nepal,ODA-like, ,NPL,Asia
34388,2007,Nepal,ODA-like,6572433,NPL,Asia
34390,2007,"Asia, regional",ODA-like, ,LKA; PAK; NPL; BGD; AFG,Asia
34393,2008,Nepal,ODA-like,20000,NPL,Asia
34399,2009,Nepal,ODA-like,13800000,NPL,Asia
34400,2009,Nepal,ODA-like,439148,NPL,Asia
34407,2013,Bangladesh,ODA-like, ,BGD,Asia
34408,2010,Nepal,ODA-like, ,NPL,Asia
34409,2010,Nepal,OOF-like,68348,NPL,Asia
34410,2010,Nepal,ODA-like,40000,NPL,Asia
34420,2011,Nepal,ODA-like,40000000,NPL,Asia
34425,2010,Nepal,ODA-like,4241228,NPL,Asia
34437,2013,Nepal,ODA-like,1614007,NPL,Asia
34441,2013,Nepal,OOF-like,35185362,NPL,Asia
34442,2013,Nepal,OOF-like,29052134,NPL,Asia
34444,2000,Timor-Leste,ODA-like, ,TLS,Asia
34445,2006,Timor-Leste,ODA-like, ,TLS,Asia
34447,2010,Ethiopia,OOF-like,420000000,ETH,Africa
34448,2003,Myanmar,ODA-like,6040809,MMR,Asia
34449,2004,Myanmar,OOF-like,1812294,MMR,Asia
34450,2004,Myanmar,ODA-like,3382950,MMR,Asia
34452,2007,Timor-Leste,ODA-like, ,TLS,Asia
34454,2009,Timor-Leste,ODA-like, ,TLS,Asia
34455,2010,Timor-Leste,ODA-like, ,TLS,Asia
34456,2011,Timor-Leste,ODA-like, ,TLS,Asia
34457,2012,Timor-Leste,ODA-like, ,TLS,Asia
34463,2012,Bangladesh,OOF-like,290800000,BGD,Asia
34474,2003,Viet Nam,Vague (Official Finance),64000000,VNM,Asia
34475,2003,Viet Nam,OOF-like,18122428,VNM,Asia
34478,2004,Viet Nam,Vague (Official Finance),250000000,VNM,Asia
34480,2004,Viet Nam,OOF-like,99800000,VNM,Asia
34481,2004,Viet Nam,ODA-like,100000,VNM,Asia
34482,2004,Viet Nam,ODA-like,24164,VNM,Asia
34486,2005,Angola,OOF-like, ,AGO,Africa
34488,2000,Afghanistan,ODA-like,500000,AFG,Asia
34489,2000,Pakistan,ODA-like,241590,PAK,Asia
34493,2001,Iran,ODA-like,604079,IRN,Middle East
